*Nodes
0,0,0
0.1,0,0
0.1,0.1,0
0,0.1,0
0.025,0,0
0.05,0,0
0.075,0,0
0,0.075,0
0,0.05,0
0,0.025,0
0.1,0.025,0
0.1,0.05,0
0.1,0.075,0
0.075,0.1,0
0.05,0.1,0
0.025,0.1,0
0.021377312945264,0.0614128687916801,0
0.0381580341525215,0.0784015894967612,0
0.0170041496756307,0.0829223458796171,0
0.05,0.05,0
0.0829958503243693,0.017077654120383,0
0.0618419658474785,0.0215984105032388,0
0.078622687054736,0.0385871312083199,0
0.0385871312083199,0.021377312945264,0
0.0784015894967612,0.0618419658474785,0
0.017077654120383,0.0170041496756307,0
0.0829223458796171,0.0829958503243693,0
0.0215984105032388,0.0381580341525215,0
0.0614128687916801,0.078622687054736,0
*Triangles
27,13,3
27,3,14
23,11,12
25,27,29
28,17,9
18,16,19
21,22,7
21,23,22
20,24,22
20,28,24
18,29,15
18,19,17
20,22,23
20,23,25
19,4,8
26,10,1
26,1,5
26,28,10
24,5,6
27,14,29
29,14,15
20,17,28
24,6,22
26,5,24
20,18,17
26,24,28
25,12,13
17,8,9
19,16,4
22,6,7
25,13,27
20,25,29
20,29,18
21,7,2
25,23,12
21,2,11
19,8,17
21,11,23
18,15,16
28,9,10
